FPR,TPR,Threshold
0.0,0.0,inf
0.0,0.041666666666666664,0.9923254
0.0,0.125,0.9879951
0.00980392156862745,0.125,0.98013824
0.00980392156862745,0.16666666666666666,0.9798716
0.0392156862745098,0.16666666666666666,0.94880694
0.0392156862745098,0.20833333333333334,0.94226295
0.049019607843137254,0.20833333333333334,0.9340095
0.049019607843137254,0.25,0.90526456
0.10784313725490197,0.25,0.855866
0.10784313725490197,0.2916666666666667,0.81857836
0.12745098039215685,0.2916666666666667,0.79146904
0.12745098039215685,0.375,0.75214565
0.13725490196078433,0.375,0.7164513
0.13725490196078433,0.4166666666666667,0.6802673
0.1568627450980392,0.4166666666666667,0.619907
0.1568627450980392,0.4583333333333333,0.6121467
0.18627450980392157,0.4583333333333333,0.54899937
0.18627450980392157,0.5,0.50058854
0.23529411764705882,0.5,0.4103335
0.23529411764705882,0.5416666666666666,0.40399987
0.2647058823529412,0.5416666666666666,0.19743067
0.2647058823529412,0.5833333333333334,0.16088144
0.30392156862745096,0.5833333333333334,0.123053536
0.30392156862745096,0.625,0.12285746
0.3431372549019608,0.625,0.10449587
0.3431372549019608,0.6666666666666666,0.099643655
0.37254901960784315,0.6666666666666666,0.06793642
0.37254901960784315,0.7083333333333334,0.06329058
0.5588235294117647,0.7083333333333334,0.01675932
0.5588235294117647,0.75,0.016212253
0.5882352941176471,0.75,0.013836002
0.5882352941176471,0.7916666666666666,0.013264466
0.6568627450980392,0.7916666666666666,0.009480907
0.6568627450980392,0.8333333333333334,0.009071812
0.696078431372549,0.8333333333333334,0.0082972655
0.696078431372549,0.9166666666666666,0.008101815
0.7647058823529411,0.9166666666666666,0.006580688
0.7647058823529411,0.9583333333333334,0.0063414243
0.8333333333333334,0.9583333333333334,0.004453656
0.8333333333333334,1.0,0.00409874
1.0,1.0,0.0012858424
