FPR,TPR,Threshold
0.0,0.0,inf
0.00980392156862745,0.0,0.7151650962708997
0.0196078431372549,0.0,0.7051129161057209
0.0196078431372549,0.041666666666666664,0.7006871554016443
0.049019607843137254,0.041666666666666664,0.6467938547918375
0.049019607843137254,0.08333333333333333,0.641844440996701
0.058823529411764705,0.08333333333333333,0.6320065796567377
0.058823529411764705,0.125,0.6168606301623033
0.13725490196078433,0.125,0.5669005286443679
0.13725490196078433,0.16666666666666666,0.5668394455502486
0.17647058823529413,0.16666666666666666,0.5453966030286519
0.17647058823529413,0.20833333333333334,0.5453711912575959
0.21568627450980393,0.20833333333333334,0.518910454147442
0.21568627450980393,0.25,0.511292089477084
0.24509803921568626,0.25,0.5065975615345849
0.24509803921568626,0.2916666666666667,0.5065664736602256
0.2647058823529412,0.2916666666666667,0.497174552863612
0.2647058823529412,0.3333333333333333,0.49694223853103997
0.28431372549019607,0.3333333333333333,0.4920758211305246
0.28431372549019607,0.375,0.4917856118753112
0.30392156862745096,0.375,0.48802427946642624
0.30392156862745096,0.4166666666666667,0.48775281835536705
0.35294117647058826,0.4166666666666667,0.4769824835618322
0.35294117647058826,0.4583333333333333,0.47160721532141536
0.37254901960784315,0.4583333333333333,0.46164476875521737
0.37254901960784315,0.5,0.46159570840783315
0.4215686274509804,0.5,0.45193836097300905
0.4215686274509804,0.5833333333333334,0.4490983415750185
0.43137254901960786,0.5833333333333334,0.44903061492615703
0.43137254901960786,0.6666666666666666,0.4466307926958181
0.4803921568627451,0.6666666666666666,0.4340255815877893
0.4803921568627451,0.7083333333333334,0.4323064048046501
0.5392156862745098,0.7083333333333334,0.41930421496173875
0.5392156862745098,0.75,0.4183218540527146
0.5490196078431373,0.75,0.4119223186577939
0.5490196078431373,0.7916666666666666,0.40918575830803694
0.6078431372549019,0.7916666666666666,0.39074796831614383
0.6078431372549019,0.8333333333333334,0.3896530945334481
0.6176470588235294,0.8333333333333334,0.38922326307164384
0.6176470588235294,0.875,0.38908061124333665
0.6666666666666666,0.875,0.3636095086951793
0.6666666666666666,0.9166666666666666,0.3538278836176779
0.8235294117647058,0.9166666666666666,0.2933011404300231
0.8235294117647058,0.9583333333333334,0.2917302272880637
0.8627450980392157,0.9583333333333334,0.26928487349661934
0.8627450980392157,1.0,0.26179369237766376
1.0,1.0,0.1809421624344054
