FPR,TPR,Threshold
0.0,0.0,inf
0.00980392156862745,0.0,0.7453902435493825
0.0392156862745098,0.0,0.7073974132942994
0.0392156862745098,0.041666666666666664,0.7072751197842504
0.06862745098039216,0.041666666666666664,0.6728253053834734
0.06862745098039216,0.125,0.6567992774322386
0.10784313725490197,0.125,0.6310000727611789
0.10784313725490197,0.16666666666666666,0.6148032817474453
0.11764705882352941,0.16666666666666666,0.6073241172534563
0.11764705882352941,0.25,0.5993728086700364
0.17647058823529413,0.25,0.5846617786246272
0.17647058823529413,0.3333333333333333,0.5742904145355051
0.19607843137254902,0.3333333333333333,0.5680330053441139
0.19607843137254902,0.375,0.5647889309953347
0.21568627450980393,0.375,0.5610605841342496
0.21568627450980393,0.4166666666666667,0.5609186180197172
0.2549019607843137,0.4166666666666667,0.5549149437703225
0.2549019607843137,0.4583333333333333,0.5536336418843881
0.27450980392156865,0.4583333333333333,0.5492550957162792
0.27450980392156865,0.5,0.549196923268625
0.37254901960784315,0.5,0.49991897056121154
0.37254901960784315,0.5416666666666666,0.49595388329697504
0.4117647058823529,0.5416666666666666,0.4837433596498975
0.4117647058823529,0.5833333333333334,0.4826429160257219
0.4215686274509804,0.5833333333333334,0.48061660729543676
0.4215686274509804,0.625,0.4797724166145347
0.45098039215686275,0.625,0.4732519520388972
0.45098039215686275,0.6666666666666666,0.47082545265724
0.47058823529411764,0.6666666666666666,0.47018662731963934
0.47058823529411764,0.7083333333333334,0.4696529491175933
0.5588235294117647,0.7083333333333334,0.43114612119691237
0.5588235294117647,0.75,0.42741653234605365
0.7156862745098039,0.75,0.3770598244329828
0.7156862745098039,0.7916666666666666,0.3704340591584012
0.7843137254901961,0.7916666666666666,0.36079392612785327
0.7843137254901961,0.8333333333333334,0.3596643569848641
0.8235294117647058,0.8333333333333334,0.3513761512391705
0.8235294117647058,0.875,0.3439946974083087
0.9117647058823529,0.875,0.30056765911021777
0.9117647058823529,0.9166666666666666,0.2914855000228724
0.9215686274509803,0.9166666666666666,0.28862841309685916
0.9215686274509803,0.9583333333333334,0.2406389907368742
0.9411764705882353,0.9583333333333334,0.23517758807708075
0.9411764705882353,1.0,0.2263024999208218
1.0,1.0,0.1778935353538152
