FPR,TPR,Threshold
0.0,0.0,inf
0.0,0.041666666666666664,0.9564940002314344
0.0,0.16666666666666666,0.9450986939322497
0.0784313725490196,0.16666666666666666,0.8841658831297273
0.0784313725490196,0.20833333333333334,0.8803818707329367
0.12745098039215685,0.20833333333333334,0.8604234472516319
0.12745098039215685,0.2916666666666667,0.851818139601733
0.14705882352941177,0.2916666666666667,0.810269536789297
0.14705882352941177,0.3333333333333333,0.7949570868676351
0.16666666666666666,0.3333333333333333,0.7467618670989021
0.16666666666666666,0.4166666666666667,0.7439220575676099
0.17647058823529413,0.4166666666666667,0.7438975013313062
0.17647058823529413,0.5,0.7246443492318149
0.3235294117647059,0.5,0.38250979282385406
0.3235294117647059,0.5416666666666666,0.34838847085562946
0.38235294117647056,0.5416666666666666,0.22841228988154696
0.38235294117647056,0.5833333333333334,0.22401483318834348
0.39215686274509803,0.5833333333333334,0.21331257165435474
0.39215686274509803,0.625,0.20784213183857664
0.4019607843137255,0.625,0.20596533100911438
0.4019607843137255,0.6666666666666666,0.19689842746557903
0.45098039215686275,0.6666666666666666,0.16887289622243712
0.45098039215686275,0.7083333333333334,0.15650968248816177
0.46078431372549017,0.7083333333333334,0.14620065738989835
0.46078431372549017,0.7916666666666666,0.1355108416421693
0.5588235294117647,0.7916666666666666,0.11615855860947817
0.5588235294117647,0.8333333333333334,0.11515089710337789
0.803921568627451,0.8333333333333334,0.08156439593089
0.803921568627451,0.875,0.0808673978001931
0.8529411764705882,0.875,0.07618523732747273
0.8529411764705882,0.9166666666666666,0.07490756837963598
0.8627450980392157,0.9166666666666666,0.0688393587062717
0.8627450980392157,0.9583333333333334,0.0679483454918387
0.8725490196078431,0.9583333333333334,0.06611695460538317
0.8725490196078431,1.0,0.057313589964516236
1.0,1.0,0.02328350936377214
