FPR,TPR,Threshold
0.0,0.0,inf
0.0,0.041666666666666664,0.977502573434426
0.0,0.16666666666666666,0.9690518720288531
0.049019607843137254,0.16666666666666666,0.8952273682999102
0.049019607843137254,0.25,0.8914797199044663
0.08823529411764706,0.25,0.8441157804089394
0.08823529411764706,0.3333333333333333,0.8164166279694087
0.10784313725490197,0.3333333333333333,0.7931840853846488
0.10784313725490197,0.375,0.7688545469114364
0.14705882352941177,0.375,0.7363474626700043
0.14705882352941177,0.4166666666666667,0.7030353060864332
0.16666666666666666,0.4166666666666667,0.6635357808911934
0.16666666666666666,0.4583333333333333,0.661015019891556
0.17647058823529413,0.4583333333333333,0.6223176249933762
0.17647058823529413,0.5,0.605743361890851
0.20588235294117646,0.5,0.5396781790420093
0.20588235294117646,0.5416666666666666,0.5377177593115703
0.35294117647058826,0.5416666666666666,0.18697201037408415
0.35294117647058826,0.5833333333333334,0.1654781420340305
0.38235294117647056,0.5833333333333334,0.11308533077947151
0.38235294117647056,0.6666666666666666,0.10420743694378702
0.4019607843137255,0.6666666666666666,0.08308789469184968
0.4019607843137255,0.7083333333333334,0.07949677364975434
0.46078431372549017,0.7083333333333334,0.06445522383365415
0.46078431372549017,0.75,0.06344928795851786
0.47058823529411764,0.75,0.06318355935303298
0.47058823529411764,0.7916666666666666,0.061673543521898584
0.49019607843137253,0.7916666666666666,0.05362282326847264
0.49019607843137253,0.8333333333333334,0.05197276263817484
0.5784313725490197,0.8333333333333334,0.04419888146972651
0.5784313725490197,0.875,0.04385603979529994
0.7647058823529411,0.875,0.02958170355305545
0.7647058823529411,0.9166666666666666,0.028825276084588534
0.7843137254901961,0.9166666666666666,0.026418471197024142
0.7843137254901961,0.9583333333333334,0.02637977927595508
0.8529411764705882,0.9583333333333334,0.022813023592973547
0.8529411764705882,1.0,0.022695056279728763
1.0,1.0,0.015496305616920598
